x,y,z
2250,2420,119.94665
2250,2420,148.922687
2250,2420,438.079194
2250,2420,1323.133141
2250,2420,932.836276
2250,2420,611.626016
2250,2420,688.942104
2250,2420,367.519166
2250,2420,1289.813161
2250,2420,171.04801
2250,2420,126.620512
2250,2420,1062.115089
2250,2420,650.925998
2250,2420,701.284231
2250,2420,671.098607
2250,2420,270.371205
2250,2420,1221.005442
2250,2420,26.346652
2250,2420,806.902782
2250,2420,377.379147
2250,2420,462.722717
2250,2420,608.3707
2250,2420,1182.201284
2250,2420,1170.619943
2250,2420,1328.500999
2250,2420,762.026778
2250.0,2420,351.214612
2250,2420,260.797727
2250,2420,360.14178
2250,2420,619.090682
2250,2420,829.281067
2250,2420,462.156438
2250,2420,1069.044674
2250,2420,142.921236
2250,2420,440.462419
2250,2420,508.670135
2250,2420,811.667951
2250,2420,841.705968
2250,2420,391.609241
2250,2420,1086.441937
2250,2420,253.945162
2250,2420,129.258328
2250,2420,1011.663812
2250,2420,122.455689
2250.0,2420,1108.09879
2250,2420,622.468877
2250,2420,524.541466
2250,2420,357.224582
2250,2420,714.457331
2250,2420,478.184186
2250,2420,121.320278
2250,2420,681.031959
2250,2420,766.390443
2250,2420,114.266062
2250,2420,1005.504118
2250,2420,1276.455219
2250,2420,428.898288
2250,2420,1321.246885
2250,2420,41.375866
2250,2420,694.27693
2250,2420,919.0665
2250,2420,551.74819
2250,2420,690.329429
2250,2420,1180.386307
2250,2420,1066.860575
2250,2420,622.965781
2250,2420,924.729318
2250,2420,543.790608
2250,2420,311.368966
2250,2420,141.964635
2250,2420,1032.841778
2250,2420,224.72858
2250,2420,864.288388
2250,2420,77.808477
2250,2420,1171.688259
2250,2420,52.147243
2250,2420,569.788016
2250,2420,0.380755
2250,2420,713.507633
2250,2420,56.302022
2250,2420,792.92559
2250,2420,1099.286724
2250,2420,465.215933
2250,2420,1225.27134
2250,2420,347.525912
2250,2420,24.252292
2250,2420,289.146029
2250,2420,253.354694
2250,2420,454.283192
2250,2420,804.600878
2250,2420,875.019763
2250,2420,333.084316
2250,2420,186.558317
2250,2420,784.697981
2250,2420,1159.308015
2250,2420,180.478806
2250,2420,752.573446
2250,2420,1126.516728
2250,2420,758.738205
2250,2420,1303.34506
2250,2420,562.203048
2250,2420,643.097353
2250,2420,1338.527779
2250.0,2420,1076.792281
2250,2420,834.491073
2250,2420,1292.690867
2250,2420,1213.500354
2250,2420,463.278137
2250,2420,1230.578121
2250.0,2420,233.10723
2250,2420,898.594979
2250,2420,389.264491
2250,2420,363.926771
2250,2420,213.653184
2250,2420,1346.661834
2250,2420,832.141922
2250,2420,296.144358
2250,2420,554.741761
2250,2420,515.205671
2250,2420,488.143537
2250,2420,823.059255
2250,2420,1174.292129
2250,2420,889.624574
2250,2420,990.060024
2250,2420,533.875273
2250,2420,386.502127
2250,2420,274.959097
2250,2420,747.085033
2250,2420,376.259425
2250,2420,1185.041583
2250,2420,403.587985
2250,2420,1013.871831
2250,2420,38.731323
2250,2420,697.045341
2250,2420,1153.95055
2250,2420,16.449065
2250,2420,695.156868
2250,2420,79.417718
2250,2420,1110.932156
2250,2420,12.108216
2250,2420,1350.242418
2250,2420,6.153549
2250,2420,1209.595128
2250,2420,917.568256
2250,2420,300.567321
2250,2420,923.882969
2250,2420,1218.452587
2250,2420,226.17426
2250,2420,493.121181
2250,2420,195.704461
2250,2420,773.879173
2250,2420,656.759716
2250,2420,593.660295
2250,2420,682.358285
2250,2420,1058.509504
2250,2420,1106.939962
2250,2420,1047.153059
2250,2420,152.8841
2250,2420,570.309816
2250,2420,968.562046
2250,2420,1136.196239
2250,2420,236.914743
2250,2420,560.05391
2250,2420,1019.798259
2250,2420,1247.614873
2250,2420,358.955093
2250,2420,1081.759417
2250,2420,737.283728
2250,2420,1008.124118
2250,2420,240.174063
2250,2420,1000.64786
2250,2420,1115.439336
2250,2420,1148.885789
2250,2420,134.593102
2250,2420,711.266359
2250,2420,219.557017
2250,2420,145.425785
2250,2420,496.001046
2250,2420,1179.824377
2250,2420,1100.975162
2250,2420,640.901409
2250,2420,842.270663
2250,2420,907.15091
2250,2420,200.302221
2250,2420,489.198972
2250,2420,582.586063
2250,2420,108.020126
2250,2420,628.502896
2250,2420,504.543919
2250,2420,0.922629
2250,2420,1018.709146
2250,2420,455.688982
2250,2420,384.540667
2250,2420,812.781104
2250,2420,939.077831
2250,2420,979.116156
2250,2420,1161.155862
2250,2420,62.610852
2250,2420,1060.244071
2250,2420,395.587462
2250,2420,73.634942
2250,2420,1258.838845
2250,2420,1042.023281
2250,2420,451.822034
2250,2420,297.530614
2250,2420,1140.339156
2250,2420,70.471624
2250,2420,660.807892
2250,2420,508.103075
2250,2420,132.612859
2250,2420,799.233647
2250,2420,744.559699
2250,2420,221.188288
2250,2420,513.150752
2250,2420,1046.15411
2250,2420,1118.729521
2250,2420,268.237141
2250,2420,1109.621272
2250,2420,1274.561459
2250,2420,90.363832
2250,2420,938.491366
2250,2420,600.0256
2250,2420,561.124234
2250,2420,616.77696
2250,2420,1083.334183
2250,2420,987.703182
2250,2420,36.738313
2250,2420,1135.510383
2250,2420,244.144468
2250,2420,746.535645
2250,2420,702.687793
2250,2420,1224.704866
2250,2420,739.220716
2250,2420,612.278509
2250,2420,681.858205
2250,2420,817.434172
2250,2420,437.561475
2250,2420,282.491266
2250,2420,1315.553619
2250,2420,947.26979
2250,2420,1135.000619
2250,2420,544.925503
2250,2420,849.056043
2250,2420,1082.797847
2250,2420,1151.264851
2250,2420,28.829491
2250,2420,57.578877
2250,2420,137.397979
2250,2420,844.471936
2250,2420,540.480677
2250,2420,119.325632
2250,2420,1317.44742
2250,2420,966.977508
2250,2420,1006.777696
2250,2420,1332.516418
2250,2420,438.586128
2250,2420,823.600566
2250,2420,267.565068
2250,2420,1169.087282
2250,2420,324.269087
2250,2420,124.619701
2250,2420,1045.201901
2250,2420,1069.887915
2250,2420,969.487784
2250,2420,887.311548
2250,2420,190.89079
2250,2420,214.248374
2250,2420,653.952098
2250,2420,501.748427
2250,2420,473.638213
2250,2420,1233.884331
2250,2420,555.263667
2250,2420,199.082209
2250,2420,166.772472
2250,2420,306.98948
2250,2420,1145.569278
2250,2420,797.530343
2250,2420,1314.971948
2250,2420,81.837859
2250,2420,914.161971
2250,2420,1149.746296
2250,2420,268.721418
2250,2420,101.077254
2250,2420,1223.640859
2250,2420,693.477606
2250,2420,643.611848
2250,2420,795.465977
2250,2420,755.731879
2250,2420,422.565438
2250,2420,391.059501
2250,2420,401.842553
2250,2420,1144.015275
2250,2420,658.045143
2250,2420,618.073969
2250,2420.0,3.169787
2250,2420,789.191433
2250,2420,657.511662
2250,2420,1014.61507
2250,2420,85.943631
2250,2420,242.918894
2250,2420,517.268667
2250,2420,398.606808
2250,2420,1173.245308
2250.0,2420,1251.110399
2250,2420,399.465701
2250,2420,861.632091
2250,2420,1038.988408
2250,2420,67.167792
2250,2420,730.237664
2250,2420,337.808664
2250,2420,536.997365
2250,2420,929.780429
2250,2420,113.755883
2250,2420,1071.067519
2250,2420,820.56272
2250,2420,99.042027
2250,2420,659.730334
2250,2420,197.053408
2250,2420,730.805275
2250,2420,738.334056
2250,2420,741.546906
2250,2420,1146.570718
2250,2420,1183.746039
2250,2420,1004.447733
2250,2420,958.584271
2250,2420,1181.435404
2250,2420,540.010578
2250,2420,963.671065
2250,2420,406.505172
2250,2420,562.774339
2250,2420,248.093641
2250,2420,857.639395
2250,2420,1326.870116
2250,2420,806.371863
2250,2420,930.272136
2250,2420,758.252418
2250,2420,133.838281
2250,2420,966.449774
2250,2420,1028.582147
2250,2420,220.67054
2250,2420,785.331724
2250,2420.0,1136.724991
2250,2420,703.27007
2250,2420,450.375938
2250,2420,710.023917
2250,2420,596.940359
2250,2420,9.812968
2250,2420,776.649415
2250,2420,1304.487883
2250,2420,170.362266
2250,2420,1261.413855
2250,2420,502.265041
2250,2420,127.116451
2250,2420,419.97005
2250,2420,577.169518
2250,2420,1211.585488
2250,2420,627.049202
2250,2420,341.224253
2250,2420,1219.378981
2250,2420,1302.133782
2250,2420,1028.104885
2250,2420,163.34781
2250,2420,63.08431
2250,2420,558.281751
2250,2420,1358.149054
2250,2420,1346.123596
2250,2420,131.750638
2250,2420,744.056417
2250,2420,1231.660521
2250,2420,641.826767
2250,2420,722.029429
2250,2420,143.865399
2250,2420,76.530515
2250,2420,573.658261
2250,2420,1082.201267
2250,2420,476.255786
2250,2420,633.079589
2250,2420,1227.550519
2250,2420,319.08648
2250,2420,519.361019
2250,2420,1241.528518
2250,2420,709.163403
2250,2420,1103.904748
2250,2420,1303.955547
2250,2420,976.929214
2250,2420,53.377605
2250,2420,673.680029
2250,2420,684.124376
2250,2420,193.794658
2250,2420,1113.618108
2250,2420,777.827042
2250,2420,687.206636
2250,2420,1325.136398
2250,2420,198.571995
2250,2420,444.96978
2250,2420,1128.770631
2250,2420,836.573244
2250,2420,487.577033
2250,2420,903.934167
2250,2420,1363.862496
2250,2420,1287.957076
2250,2420,1053.708948
2250,2420,757.297122
2250,2420,949.558354
2250,2420,1178.202551
2250,2420,1090.475429
2250,2420,926.441105
2250,2420,1158.404344
2250,2420,360.662545
2250,2420,310.798466
2250,2420,289.701901
2250,2420,1150.335394
2250,2420,1138.908831
2250,2420.0,776.091016
2250,2420,1345.590696
2250,2420,830.417969
2250,2420,585.528279
2250,2420,1055.892555
2250,2420,359.537722
2250,2420,605.358654
2250,2420,74.131364
2250,2420,821.776186
2250,2420,773.354537
2250,2420,300.070036
2250,2420,255.659627
2250,2420,760.223566
2250,2420,392.210163
2250,2420,1359.876947
2250,2420,1068.492447
2250,2420,883.229556
2250,2420,155.636992
2250,2420,752.093468
2250,2420,136.897991
2250,2420,1231.158075
2250,2420,291.273534
2250,2420,733.458022
2250,2420,947.888302
2250,2420,1358.91942
2250,2420,178.488965
2250,2420,1197.102932
2250,2420,128.006588
2250,2420,724.14791
2250,2420,505.886925
2250,2420,574.554334
2250,2420,388.198653
2250,2420,1015.236476
2250,2420,670.539516
2250,2420,100.46726
2250,2420,145.963631
2250,2420,181.532728
2250,2420,396.893684
2250,2420,1260.913261
2250,2420,571.691626
2250,2420,1164.577587
2250,2420,354.722558
2250,2420,81.349599
2250,2420,927.03157
2250,2420,1071.617345
2250,2420,486.57804
2250,2420,952.728496
2250,2420,87.193751
2250,2420,453.395686
2250,2420,1179.368344
2250,2420,536.470469
2250,2420,760.745927
2250,2420,906.170711
2250,2420,1001.403422
2250,2420,389.825789
2250,2420,390.337837
2250,2420,381.359281
2250,2420,528.183171
2250,2420,357.796181
2250,2420,913.632835
2250,2420,674.967648
2250,2420,410.711226
2250,2420,387.37068
2250,2420,37.249089
2250,2420,111.329275
2250,2420,93.22383
2250,2420,1001.875819
2250,2420,46.622876
2250,2420,15.593341
2250,2420,1252.29931
2250,2420,922.559238
2250,2420,745.534876
2250,2420,836.040997
2250,2420,1351.400307
2250,2420.0,1163.957696
2250,2420,10.836501
2250,2420,718.075781
2250,2420,1282.333179
2250,2420,128.478696
2250,2420,388.781295
2250,2420,330.608099
2250,2420,1173.750244
2250,2420,727.320649
2250,2420,144.850395
2250,2420,741.03108
2250,2420,676.350325
2250,2420,1141.283695
2250,2420,679.30327
2250,2420,86.731043
2250,2420,449.041265
2250,2420,249.017319
2250,2420,867.681511
2250,2420,1239.581805
2250,2420,960.230875
2250,2420,646.167373
2250,2420,1119.669912
2250,2420,677.167786
2250,2420,968.048102
2250,2420,694.054091
2250,2420,321.975338
2250,2420,272.380858
2250,2420,488.681946
2250,2420,535.980194
2250,2420,764.096414
2250,2420,1097.956662
2250,2420,553.637337
2250,2420,1240.025557
2250,2420,580.858227
2250,2420,1214.868941
2250,2420,371.901865
2250,2420,1188.415703
2250,2420,853.586938
2250,2420,715.49214
2250,2420,825.001696
2250,2420,1215.366972
2250,2420,96.494854
2250,2420,1008.644955
2250,2420,1277.87867
2250,2420,1192.167118
2250,2420,372.37676
2250,2420,714.675317
2250,2420,769.718253
2250,2420,383.62021
2250,2420,203.252927
2250,2420,251.650332
2250,2420,17.581377
2250,2420,579.630916
2250,2420,1010.647324
2250,2420,539.426356
2250,2420,426.124936
2250,2420,420.722766
2250,2420,188.235625
2250,2420,1157.434211
2250,2420,666.713755
2250,2420,998.571193
2250,2420,1062.56707
2250,2420,638.767575
2250,2420,699.081014
2250,2420.0,284.520228
2250,2420,435.665981
2250,2420,687.709394
2250,2420,254.45923
2250,2420,1220.474858
2250,2420,1353.126942
2250,2420,88.567892
2250,2420,1080.797276
2250,2420,1169.587283
2250,2420,182.40919
2250,2420,934.788463
2250,2420,1295.961008
2250,2420,935.390863
2250,2420,995.399253
2250,2420,1049.874174
2250,2420,577.682091
2250,2420,961.140035
2250,2420,724.5959
2250,2420,265.769735
2250,2420,858.917595
2250,2420,452.56685
2250,2420,468.195874
2250,2420,909.786034
2250,2420,742.015124
2250,2420,431.631516
2250,2420,61.635682
2250,2420,716.263648
2250,2420,658.505988
2250,2420,1249.450275
2250,2420,784.073469
2250,2420,427.459005
2250,2420,1201.595987
2250,2420,515.68846
2250,2420,176.535631
2250,2420,563.744373
2250,2420,78.913978
2250,2420,232.643713
2250,2420,169.151075
2250,2420,864.743073
2250,2420,922.091555
2250,2420,606.329471
2250,2420,153.445381
2250,2420,660.217668
2250,2420,1327.793936
2250,2420,1357.700214
2250,2420,442.770682
2250,2420,101.568166
2250,2420,1004.996597
2250,2420,680.545087
2250.0,2420,299.585651
2250,2420,815.263548
2250,2420,1207.53398
2250,2420,294.17465
2250,2420,933.349862
2250,2420,1185.922259
2250,2420,810.742534
2250,2420,1077.869318
2250,2420,195.092356
2250,2420,1067.952657
2250,2420,237.483679
2250,2420,668.666867
2250,2420,1067.512488
2250,2420,431.113083
2250,2420,298.007489
2250,2420,767.47224
2250,2420,32.866704
2250,2420,189.204547
2250,2420,853.113327
2250,2420,1298.381308
2250,2420,1362.126749
2250,2420,838.379138
2250,2420,774.366872
2250,2420,7.172673
2250,2420,1057.45218
2250,2420,1212.532464
2250,2420,467.074358
2250,2420,1190.921721
2250,2420,865.665267
2250,2420,155.058662
2250,2420,212.185326
2250,2420,1006.315358
2250,2420,832.684117
2250,2420,899.180952
2250,2420,967.527851
2250,2420,1235.457978
2250,2420,737.770261
2250,2420,308.298974
2250,2420,286.805307
2250,2420,89.85265
2250,2420,220.122705
2250,2420,141.013284
2250,2420,470.342489
2250,2420,205.469123
2250,2420,686.122616
2250,2420.0,988.737547
2250,2420,1283.17522
2250,2420,1226.389657
2250,2420,90.92854
2250,2420,1112.500383
2250,2420,1276.921486
2250,2420,301.615956
2250,2420,29.298612
2250,2420,943.561358
2250,2420,1347.875094
2250,2420,1074.154156
2250,2420,1199.467681
2250,2420,852.707876
2250,2420,1183.185423
2250,2420,1106.003179
2250,2420,273.945913
2250,2420.0,1048.115791
2250,2420,206.02581
2250,2420,28.297341
2250,2420,683.526273
2250,2420,312.45749
2250,2420,327.728936
2250,2420,816.962053
2250,2420,861.084631
2250,2420,1142.496766
2250,2420,166.262001
2250,2420,379.248814
2250,2420,727.887294
2250,2420,1107.461579
2250,2420,746.044403
2250,2420,635.093356
2250,2420,262.395132
2250,2420,1193.554074
2250,2420,320.698527
2250,2420,491.405211
2250,2420,997.62207
2250,2420,721.111259
2250,2420.0,759.189752
2250,2420,755.257635
2250,2420,148.322245
2250,2420,1181.010799
2250,2420,846.59627
2250,2420,521.557398
2250,2420,350.764582
2250,2420,600.634894
2250,2420,504.072031
2250,2420,261.373606
2250,2420,554.114231
2250,2420,547.559624
2250,2420,1035.021813
2250,2420,946.772643
2250,2420,811.182431
2250,2420,149.382937
2250,2420,165.803696
2250,2420,874.133563
2250,2420,284.068948
2250,2420,771.039687
2250,2420,1365.410736
2250,2420,847.903293
2250,2420,408.26174
2250,2420,1170.047969
2250,2420,1288.847109
2250,2420,775.591027
2250,2420,436.164565
2250,2420,532.135775
2250,2420,477.294205
2250,2420,511.817915
2250,2420,292.6203
2250,2420,160.16579
2250,2420,723.077765
2250,2420,706.278419
2250,2420,522.562809
2250,2420,427.006797
2250,2420,719.630654
2250,2420,127.581047
2250,2420,1011.095219
2250,2420,302.091601
2250,2420,355.254266
2250,2420,64.085146
2250,2420,931.524093
2250,2420,226.648097
2250,2420,500.155017
2250,2420,996.232871
2250,2420,937.17607
2250,2420,1118.245009
2250,2420,677.619175
2250,2420,1232.887476
2250,2420,1044.635164
2250,2420,977.424548
2250,2420,1289.277136
2250,2420,620.966392
2250,2420,578.110726
2250,2420,596.111895
2250,2420,421.212923
2250,2420,217.584109
2250,2420,589.615021
2250,2420,424.436915
2250.0,2420,245.355611
2250,2420,862.089153
2250,2420,1101.180488
2250,2420,1125.076363
2250,2420,674.541199
2250,2420,1099.737759
2250,2420,1093.680998
2250,2420.0,1342.995061
2250,2420,102.017378
2250,2420,366.170945
2250,2420,150.788444
2250,2420,1168.608519
2250,2420,944.047627
2250,2420,918.071798
2250,2420,124.107909
2250,2420,1025.801453
2250,2420,466.623402
2250,2420,1079.800404
2250,2420,753.673248
2250,2420,1268.060684
2250,2420,555.731646
2250,2420,1211.177246
2250,2420,682.801929
2250,2420,1059.032026
2250,2420,459.780273
2250,2420,1091.894154
2250,2420,490.653874
2250,2420,457.455486
2250,2420,202.819877
2250,2420,1105.133799
2250,2420,1030.152552
2250,2420,1143.499375
2250,2420,386.955193
2250,2420,593.173171
2250,2420,690.85426
2250,2420,263.914442
2250,2420,189.693843
2250,2420,697.545531
2250,2420,453.812417
2250,2420,994.960621
2250,2420,911.841128
2250,2420,1004.017962
2250,2420,250.05103
2250,2420,705.021894
2250,2420,363.037322
2250,2420,143.430798
2250,2420,949.995271
2250,2420,378.119031
2250,2420,805.914787
2250,2420,591.885319
2250,2420,1175.807237
2250,2420,604.548578
2250,2420,991.715071
2250,2420,180.968094
2250,2420,605.833698
2250,2420,527.644041
2250,2420,25.486301
2250,2420,13.830424
2250,2420,67.79938
2250,2420,454.794058
2250,2420,725.431809
2250,2420,495.019563
2250,2420,112.924662
2250,2420,1299.638962
2250,2420,154.650649
2250,2420,973.853899
2250,2420,706.72649
2250,2420,729.457469
2250,2420.0,857.146658
2250,2420,614.527831
2250,2420,1003.554699
2250,2420,693.268591
2250,2420,1012.633884
2250,2420,583.04217
2250,2420,871.262964
2250,2420,332.415191
2250,2420,1093.246762
2250,2420,291.764788
2250,2420,964.852146
2250,2420,1111.989377
2250,2420,1002.047149
2250,2420,879.255041
2250,2420,164.151406
2250,2420,1056.387283
2250,2420,691.885858
2250,2420,689.42283
2250,2420,1271.152414
2250,2420,82.312895
2250,2420,167.58117
2250,2420,1139.837582
2250,2420,780.632392
2250,2420,975.430337
2250,2420,1195.593779
2250,2420,572.731946
2250,2420,1250.593786
2250,2420,527.168464
2250,2420,50.805009
2250,2420,479.590048
2250,2420,1.521118
2250,2420,239.172259
2250,2420,871.685755
2250,2420,1280.837235
2250,2420,275.447714
2250,2420,456.792906
2250,2420,1275.089938
2250,2420,500.931478
2250,2420,421.725378
2250,2420,954.714479
2250,2420,404.654833
2250,2420,427.96371
2250,2420,1352.688719
2250,2420,1031.979988
2250,2420,446.874112
2250,2420,137.942987
2250,2420,110.354214
2250,2420,1202.064502
2250,2420,432.683551
2250,2420,1269.710492
2250,2420,780.036947
2250,2420,1122.35584
2250,2420,234.864839
2250,2420,910.581093
2250,2420,319.965766
2250,2420,1080.332849
2250,2420,590.585319
2250,2420,109.502497
2250,2420,456.337054
2250,2420,847.335373
2250,2420,579.070855
2250,2420,767.975067
2250,2420,607.890408
2250,2420,370.080307
2250,2420,587.991461
2250,2420,911.391477
2250,2420,937.639919
2250,2420,48.826751
2250,2420,75.860141
2250,2420,116.210306
2250,2420,1345.089127
2250,2420,470.78089
2250,2420,352.420688
2250,2420,901.01111
2250,2420,1060.723966
2250,2420,945.746991
2250,2420,316.008927
2250,2420,441.44553
2250,2420,422.995002
2250,2420.0,984.581442
2250,2420,1337.45018
2250,2420,778.955187
2250,2420,1252.895187
2250,2420,601.026719
2250,2420,274.493795
2250,2420,735.538458
2250,2420,1205.501139
2250,2420,1070.316141
2250,2420,1216.503955
2250,2420,807.520219
2250,2420,1221.954581
2250,2420,1040.183087
2250,2420,481.374136
2250,2420,1222.671619
2250,2420,419.765434
2250,2420,752.772649
2250,2420,1272.664932
2250,2420,770.171509
2250,2420,1033.844759
2250,2420,21.012664
2250,2420,1314.482714
2250,2420,99.607725
2250,2420,292.187024
2250,2420,471.552371
2250,2420,1106.503367
2250,2420,104.519661
2250,2420,1229.363598
2250,2420,929.303059
2250,2420,1312.280768
2250,2420,92.377527
2250,2420,170.813185
2250,2420,442.306447
2250,2420,1111.424814
2250,2420,902.151737
2250,2420,1213.007219
2250,2420,1299.191979
2250,2420,1035.445028
2250,2420,44.301281
2250,2420,264.813484
2250,2420,663.728148
2250,2420,1155.999138
2250,2420,637.109395
2250,2420,1108.647625
2250,2420,1128.287071
2250,2420,1324.65145
2250,2420,400.695973
2250,2420,897.423442
2250,2420,1248.467309
2250,2420,316.38104
2250,2420,852.268757
2250,2420,1137.216266
2250,2420,567.134564
2250,2420,30.169618
2250,2420,795.057901
2250,2420,383.44316
2250,2420.0,375.063449
2250,2420,903.372166
2250,2420,694.730049
2250,2420,972.271363
2250,2420,509.553187
2250,2420,21.452338
2250,2420,789.869691
2250,2420,714.005552
2250,2420,466.206125
2250,2420,54.920388
2250,2420,735.061883
2250,2420,496.898676
2250,2420,996.684688
2250,2420,334.769111
2250,2420,1238.057829
2250,2420,971.87688
2250,2420,491.03749
2250,2420,1025.320001
2250,2420,843.956276
2250,2420,1284.120637
2250,2420,1277.388318
2250,2420,1165.460448
2250,2420,1166.745945
2250,2420,1037.593883
2250,2420,843.502103
2250,2420,830.814867
2250,2420,1186.644697
2250,2420,235.876192
2250,2420,132.191096
2250,2420,181.969268
2250,2420,867.215303
2250,2420,1072.663896
2250,2420,1095.149951
2250,2420,246.703075
2250,2420,433.526417
2250,2420,140.571916
2250,2420,1156.9578
2250,2420,742.493419
2250,2420,120.525891
2250,2420,200.815968
2250,2420,252.906727
2250,2420,331.035048
2250,2420,568.75592
2250,2420,97.946751
2250,2420,939.849719
2250,2420,582.120349
2250,2420,8.269214
2250,2420,171.531097
2250,2420,1318.635399
2250,2420,1087.431726
2250,2420,1339.766504
2250,2420,794.269329
2250,2420,1272.138466
2250,2420,216.26553
2250,2420,910.991791
2250,2420,69.807701
2250,2420,632.214612
2250,2420,1100.164983
2250,2420,1297.914623
2250,2420,1248.992334
2250,2420,538.319793
2250,2420,1090.9205
2250,2420,689.89537
2250,2420,1137.645013
2250,2420,913.405908
2250,2420,428.396022
2250,2420,381.900268
2250,2420,854.413363
2250,2420,1348.362869
2250,2420,970.382709
2250,2420,654.809667
2250,2420.0,102.532003
2250,2420,263.706985
2250,2420,205.037347
2250,2420,439.953963
2250,2420,252.161741
2250,2420,21.910334
2250,2420,640.01237
2250,2420,637.640875
2250,2420,76.320007
2250,2420,733.02579
2250,2420,1363.165511
2250,2420,404.105031
2250,2420,759.711132
2250,2420.0,1101.619074
2250,2420,1022.960236
2250,2420,1199.991345
2250,2420,956.02878
2250,2420,266.982585
2250,2420,368.60526
2250,2420,1314.05821
2250,2420,702.220688
2250,2420,1190.525695
2250,2420,480.076685
2250,2420,824.512881
2250,2420,800.508579
2250,2420,1233.668465
2250,2420,793.787734
2250,2420,234.136188
2250,2420,373.047189
2250,2420,1207.086666
2250,2420,1338.000778
2250,2420,1305.32974
2250,2420,218.740591
2250,2420,409.38307
2250,2420,747.552932
2250,2420,565.339212
2250,2420,1049.399476
2250,2420,172.482095
2250,2420,373.455705
2250,2420,560.55013
2250,2420,33.338072
2250,2420,59.308211
2250,2420,558.720683
2250,2420,667.884249
2250,2420,1312.712534
2250,2420,1146.028608
2250,2420,63.5609
2250,2420,93.676623
2250,2420,905.228674
2250,2420,366.631951
2250,2420,367.049183
2250,2420,374.534665
2250,2420,59.742855
2250,2420,241.623924
2250,2420,1098.442845
2250,2420,1223.095503
2250,2420,1323.67993
2250,2420,37.793813
2250,2420,877.36497
2250,2420,1319.932439
2250,2420,450.984661
2250,2420,625.823982
2250,2420,18.075456
2250,2420,997.143915
2250,2420,683.002429
2250,2420,669.507309
2250,2420,1154.383764
2250,2420,675.4502
2250,2420,371.420184
2250,2420,831.253886
2250,2420.0,1182.696614
2250,2420,365.383992
2250,2420,1167.774603
2250,2420,13.10279
2250,2420,363.454283
2250,2420,513.920213
2250,2420,1167.37529
2250,2420,569.186139
2250,2420,798.006533
2250,2420,1077.698485
2250,2420,1283.661612
2250,2420,49.25702
2250,2420,111.779852
2250,2420,574.159373
2250,2420,664.628615
2250,2420,707.136145
2250,2420,87.766435
2250,2420,257.538979
2250,2420,777.1929
2250,2420,495.524103
2250,2420,955.193144
2250.0,2420,623.874158
2250,2420,1131.390657
2250,2420,749.899664
2250,2420,331.847185
2250,2420,1232.424526
2250,2420,631.106388
2250,2420,870.735842
2250,2420,393.781212
2250,2420,613.155349
2250,2420,270.957066
2250,2420,641.370992
2250,2420,1155.164839
2250,2420,8.709432
2250,2420,1197.657225
2250,2420,328.861559
2250,2420,1107.915298
2250,2420,886.114742
2250,2420,771.563177
2250,2420,931.886116
2250,2420,9.092842
2250,2420,144.370296
2250,2420,1048.966053
2250,2420,1243.251789
2250,2420,771.981211
2250,2420,722.587808
2250,2420,1304.93253
2250,2420,238.33764
2250,2420,339.313004
2250,2420,304.804404
2250,2420,496.45181
2250,2420,933.794119
2250,2420,362.143511
2250,2420,1081.323289
2250,2420,229.768326
2250,2420,434.010148
2250,2420,769.287594
2250,2420,160.848696
2250,2420,944.562208
2250,2420,557.893136
2250.0,2420,243.372389
2250,2420,814.009604
2250,2420,510.463326
2250,2420,745.07822
2250,2420,1219.944874
2250,2420,1013.051124
2250,2420,565.780487
2250,2420,344.110963
2250,2420,1301.289226
2250,2420,460.188013
2250,2420,418.6109
2250.0,2420,494.015936
2250,2420,164.618926
2250,2420,411.777103
2250,2420,1041.510439
2250,2420,247.133687
2250,2420,435.166655
2250,2420,954.20998
2250,2420,712.248391
2250,2420,595.711984
2250,2420,219.123985
2250,2420,960.738158
2250,2420,441.848403
2250,2420,487.070077
2250,2420,1067.037414
2250,2420,848.520874
2250,2420,318.102179
2250,2420.0,880.899205
2250,2420,537.517535
2250,2420,506.989817
2250,2420,519.843371
2250,2420,499.754165
2250,2420,905.741713
2250,2420,896.993462
2250,2420,900.571668
2250,2420,718.894995
2250,2420,781.114837
2250,2420,168.010076
2250,2420,991.267052
2250,2420,1320.371072
2250,2420,315.251176
2250,2420,711.765172
2250,2420,881.340788
2250,2420,323.738737
2250,2420,503.574023
2250,2420,1174.830436
2250,2420,1023.489018
2250,2420,1309.73422
2250,2420,244.890901
2250,2420,1023.949355
2250,2420,492.298994
2250,2420,792.472774
2250,2420,443.721391
2250,2420,935.839023
2250,2420,1246.134926
2250,2420,1151.705025
2250,2420,824.112662
2250,2420,141.525159
2250,2420,1343.468923
2250,2420,210.09321
2250,2420,412.180511
2250,2420,610.734717
2250,2420,350.300757
2250,2420,348.40322
2250,2420,239.60238
2250,2420,872.257605
2250,2420,1208.617451
2250,2420,553.138021
2250,2420,1061.515975
2250,2420,278.277219
2250,2420,846.112185
2250,2420,430.360694
2250,2420,1295.033043
2250,2420,1050.723245
2250,2420,1048.505056
2250,2420,1090.074649
2250,2420,982.583333
2250,2420,915.896327
2250,2420,68.207172
2250,2420,1296.786111
2250,2420.0,483.089662
2250,2420,1198.696962
2250,2420,464.704349
2250,2420,646.603678
2250,2420,818.24748
2250,2420,15.060643
2250,2420,761.195963
2250,2420,619.891671
2250,2420,851.032531
2250,2420,159.099222
2250,2420,624.949267
